Replicate,File Name,Sample Type,Molecule Name,Analyte Concentration,Area,Product Mz,Background,Points Across Peak,RatioLightToHeavy,Slope,Intercept,R Squared,Error Message,Accuracy,Calculated Concentration,Fwhm,Precursor Mz,Fragment Ion Type,Isotope Label Type,Normalized Area
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,tryptophan,,199260,309.1234,0,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2858E+1,0.03,309.1234,precursor,light,1.9676E-2
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,tryptophan,,2102520,309.1234,0,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.3290E+2,0.03,309.1234,precursor,light,2.8935E-1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,tryptophan,,2734119,309.1234,0,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.8174E+2,0.04,309.1234,precursor,light,1.6198E-1
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,tryptophan,,454101,309.1234,0,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.4019E+1,0.03,309.1234,precursor,light,5.4359E-2
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_083.raw,Unknown,tryptophan,,62210,309.1234,0,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,-4.4884E+0,0.03,309.1234,precursor,light,5.0592E-3
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,tryptophan,,155432,309.1234,0,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.6249E+0,0.03,309.1234,precursor,light,1.1053E-2
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,tryptophan,,69184,309.1234,0,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,-1.1441E+0,0.04,309.1234,precursor,light,7.8772E-3
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,tryptophan,,1415561,309.1234,0,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.2296E+1,0.03,309.1234,precursor,light,7.8186E-2
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,tryptophan,,211592,309.1234,0,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.1135E+0,0.02,309.1234,precursor,light,1.6521E-2
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,tryptophan,,556588,309.1234,0,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,4.4513E+1,0.03,309.1234,precursor,light,4.6350E-2
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,tryptophan,,2762800,309.1234,0,21,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.5983E+2,0.02,309.1234,precursor,light,2.2778E-1
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,tryptophan,,29009126,309.1234,0,21,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.5490E+3,0.03,309.1234,precursor,light,1.3141E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,tryptophan,,83926896,309.1234,0,20,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.2844E+3,0.04,309.1234,precursor,light,4.4617E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,tryptophan,,4106040,309.1234,0,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.9673E+2,0.03,309.1234,precursor,light,2.5888E-1
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,tryptophan,,6225740,309.1234,0,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,6.0071E+2,0.03,309.1234,precursor,light,5.1502E-1
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,tryptophan,,3181577,309.1234,0,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7161E+2,0.03,309.1234,precursor,light,2.3771E-1
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,tryptophan,,411798,309.1234,0,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.4410E+1,0.03,309.1234,precursor,light,3.7837E-2
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,tryptophan,10,0,159.0912,0,3,#N/A,8.4263E-4,8.8413E-3,0.9969,,-9.4%,-9.4000E-1,0.14,309.1234,custom,light,8.0492E-3
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,tryptophan,20,0,159.0912,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,41.4%,8.2886E+0,0.14,309.1234,custom,light,1.5826E-2
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,tryptophan,30,0,159.0912,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,66.3%,1.9893E+1,0.14,309.1234,custom,light,2.5604E-2
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,tryptophan,50,67972,159.0912,0,8,#N/A,8.4263E-4,8.8413E-3,0.9969,,69.6%,3.4824E+1,0.01,309.1234,custom,light,3.8185E-2
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,tryptophan,70,73849,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,72.3%,5.0623E+1,0.03,309.1234,custom,light,5.1498E-2
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,tryptophan,85,93105,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,95.1%,8.0846E+1,0.02,309.1234,custom,light,7.6964E-2
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,tryptophan,100,118367,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,87.7%,8.7721E+1,0.03,309.1234,custom,light,8.2758E-2
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,tryptophan,300,418240,159.0912,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,91.5%,2.7448E+2,0.03,309.1234,custom,light,2.4013E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,tryptophan,500,592172,159.0912,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,105.5%,5.2728E+2,0.03,309.1234,custom,light,4.5314E-1
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,tryptophan,700,921250,159.0912,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,133.5%,9.3443E+2,0.03,309.1234,custom,light,7.9623E-1
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,tryptophan,1000,1364279,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,107.8%,1.0781E+3,0.04,309.1234,custom,light,9.1732E-1
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,tryptophan,3000,4652241,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,90.5%,2.7139E+3,0.04,309.1234,custom,light,2.2956E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,tryptophan,7000,9679326,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,101.3%,7.0878E+3,0.04,309.1234,custom,light,5.9813E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,tryptophan,,1100532,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.4713E+2,0.03,309.1234,custom,light,8.0692E-1
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,tryptophan,,1101224,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.8928E+2,0.03,309.1234,custom,light,7.5817E-1
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,tryptophan,,1033716,159.0912,0,15,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2640E+3,0.03,309.1234,custom,light,1.0739E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,tryptophan,,30066,159.0912,0,7,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.4859E+1,0.01,309.1234,custom,light,2.1362E-2
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,tryptophan,,0,159.0912,0,1,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7375E+0,0.14,309.1234,custom,light,1.1148E-2
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,tryptophan,,0,159.0912,0,4,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.7631E+1,0.14,309.1234,custom,light,2.3698E-2
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,tryptophan,,0,159.0912,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.2900E+1,0.14,309.1234,custom,light,2.8138E-2
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,tryptophan,,0,159.0912,0,5,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2858E+1,0.14,309.1234,custom,light,1.9676E-2
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,tryptophan,,231470,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.3290E+2,0.08,309.1234,custom,light,2.8935E-1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,tryptophan,,377205,159.0912,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.8174E+2,0.03,309.1234,custom,light,1.6198E-1
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,tryptophan,,58193,159.0912,0,8,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.4019E+1,0.06,309.1234,custom,light,5.4359E-2
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,tryptophan,,5339,159.0912,0,3,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.6249E+0,0.01,309.1234,custom,light,1.1053E-2
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,tryptophan,,180545,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.2296E+1,0.08,309.1234,custom,light,7.8186E-2
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,tryptophan,,0,159.0912,0,4,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.1135E+0,0.14,309.1234,custom,light,1.6521E-2
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,tryptophan,,68131,159.0912,0,9,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,4.4513E+1,0.07,309.1234,custom,light,4.6350E-2
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,tryptophan,,316412,159.0912,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.5983E+2,0.03,309.1234,custom,light,2.2778E-1
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,tryptophan,,2674035,159.0912,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.5490E+3,0.04,309.1234,custom,light,1.3141E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,tryptophan,,8374569,159.0912,0,15,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.2844E+3,0.04,309.1234,custom,light,4.4617E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,tryptophan,,510067,159.0912,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.9673E+2,0.03,309.1234,custom,light,2.5888E-1
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,tryptophan,,725642,159.0912,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,6.0071E+2,0.03,309.1234,custom,light,5.1502E-1
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,tryptophan,,257922,159.0912,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7161E+2,0.03,309.1234,custom,light,2.3771E-1
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,tryptophan,,5519,159.0912,0,7,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.4410E+1,0.01,309.1234,custom,light,3.7837E-2
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,tryptophan,10,262297,105.0328,0,3,#N/A,8.4263E-4,8.8413E-3,0.9969,,-9.4%,-9.4000E-1,0.08,309.1234,custom,light,8.0492E-3
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,tryptophan,20,481645,105.0328,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,41.4%,8.2886E+0,0.1,309.1234,custom,light,1.5826E-2
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,tryptophan,30,475415,105.0328,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,66.3%,1.9893E+1,0.09,309.1234,custom,light,2.5604E-2
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,tryptophan,50,739476,105.0328,0,8,#N/A,8.4263E-4,8.8413E-3,0.9969,,69.6%,3.4824E+1,0.03,309.1234,custom,light,3.8185E-2
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,tryptophan,70,901715,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,72.3%,5.0623E+1,0.03,309.1234,custom,light,5.1498E-2
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,tryptophan,85,1264374,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,95.1%,8.0846E+1,0.03,309.1234,custom,light,7.6964E-2
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,tryptophan,100,1148036,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,87.7%,8.7721E+1,0.04,309.1234,custom,light,8.2758E-2
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,tryptophan,300,3721986,105.0328,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,91.5%,2.7448E+2,0.03,309.1234,custom,light,2.4013E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,tryptophan,500,5082924,105.0328,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,105.5%,5.2728E+2,0.03,309.1234,custom,light,4.5314E-1
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,tryptophan,700,7782606,105.0328,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,133.5%,9.3443E+2,0.04,309.1234,custom,light,7.9623E-1
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,tryptophan,1000,12668311,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,107.8%,1.0781E+3,0.04,309.1234,custom,light,9.1732E-1
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,tryptophan,3000,41598960,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,90.5%,2.7139E+3,0.03,309.1234,custom,light,2.2956E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,tryptophan,7000,81804376,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,101.3%,7.0878E+3,0.04,309.1234,custom,light,5.9813E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,tryptophan,,10373320,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.4713E+2,0.03,309.1234,custom,light,8.0692E-1
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,tryptophan,,9652394,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.8928E+2,0.03,309.1234,custom,light,7.5817E-1
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,tryptophan,,9296277,105.0328,0,15,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2640E+3,0.03,309.1234,custom,light,1.0739E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,tryptophan,,454238,105.0328,0,7,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.4859E+1,0.08,309.1234,custom,light,2.1362E-2
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,tryptophan,,240807,105.0328,0,1,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7375E+0,0.14,309.1234,custom,light,1.1148E-2
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,tryptophan,,450144,105.0328,0,4,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.7631E+1,0.14,309.1234,custom,light,2.3698E-2
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,tryptophan,,599149,105.0328,0,6,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.2900E+1,0.09,309.1234,custom,light,2.8138E-2
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,tryptophan,,384004,105.0328,0,5,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2858E+1,0.08,309.1234,custom,light,1.9676E-2
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,tryptophan,,2371189,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.3290E+2,0.08,309.1234,custom,light,2.8935E-1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,tryptophan,,3576512,105.0328,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.8174E+2,0.03,309.1234,custom,light,1.6198E-1
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,tryptophan,,503502,105.0328,0,8,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.4019E+1,0.09,309.1234,custom,light,5.4359E-2
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,tryptophan,,291941,105.0328,0,3,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.6249E+0,0.14,309.1234,custom,light,1.1053E-2
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,tryptophan,,1668131,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.2296E+1,0.09,309.1234,custom,light,7.8186E-2
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,tryptophan,,549303,105.0328,0,4,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.1135E+0,0.14,309.1234,custom,light,1.6521E-2
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,tryptophan,,670122,105.0328,0,9,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,4.4513E+1,0.08,309.1234,custom,light,4.6350E-2
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,tryptophan,,3527505,105.0328,0,10,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.5983E+2,0.08,309.1234,custom,light,2.2778E-1
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,tryptophan,,23882944,105.0328,0,14,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.5490E+3,0.04,309.1234,custom,light,1.3141E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,tryptophan,,71697976,105.0328,0,15,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,5.2844E+3,0.04,309.1234,custom,light,4.4617E+0
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,tryptophan,,4576727,105.0328,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.9673E+2,0.04,309.1234,custom,light,2.5888E-1
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,tryptophan,,6335636,105.0328,0,13,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,6.0071E+2,0.03,309.1234,custom,light,5.1502E-1
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,tryptophan,,2387469,105.0328,0,12,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7161E+2,0.03,309.1234,custom,light,2.3771E-1
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,tryptophan,,737754,105.0328,0,7,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,3.4410E+1,0.08,309.1234,custom,light,3.7837E-2
MQ1,mtab_Zoop2_BC_lumos_071423_001.raw,Double Blank,tryptophan,,0,314.15483,0,28,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,NaN,0.14,314.15483,precursor,heavyD5,NaN
MQ2,mtab_Zoop2_BC_lumos_071423_095.raw,Double Blank,tryptophan,,0,314.15483,0,28,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,NaN,0.14,314.15483,precursor,heavyD5,NaN
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,tryptophan,0,4402389,314.15483,0,27,#N/A,8.4263E-4,8.8413E-3,0.9969,,-∞,-1.0492E+1,0.03,314.15483,precursor,heavyD5,0.0000E+0
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,tryptophan,0,13834442,314.15483,126084,27,#N/A,8.4263E-4,8.8413E-3,0.9969,,-∞,-5.9779E+0,0.03,314.15483,precursor,heavyD5,3.8041E-3
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,tryptophan,0,16049488,314.15483,130462,27,#N/A,8.4263E-4,8.8413E-3,0.9969,,-∞,-6.3160E+0,0.03,314.15483,precursor,heavyD5,3.5192E-3
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,tryptophan,5,12658967,314.15483,95492,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,-89.1%,-4.4570E+0,0.04,314.15483,precursor,heavyD5,5.0857E-3
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,tryptophan,10,13970270,314.15483,129700,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,-9.4%,-9.4000E-1,0.04,314.15483,precursor,heavyD5,8.0492E-3
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,tryptophan,20,13521838,314.15483,65556,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,41.4%,8.2886E+0,0.03,314.15483,precursor,heavyD5,1.5826E-2
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,tryptophan,30,10459438,314.15483,114785,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,66.3%,1.9893E+1,0.03,314.15483,precursor,heavyD5,2.5604E-2
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,tryptophan,50,13845030,314.15483,113722,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,69.6%,3.4824E+1,0.03,314.15483,precursor,heavyD5,3.8185E-2
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,tryptophan,70,14149272,314.15483,119339,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,72.3%,5.0623E+1,0.03,314.15483,precursor,heavyD5,5.1498E-2
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,tryptophan,85,13401145,314.15483,151345,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,95.1%,8.0846E+1,0.03,314.15483,precursor,heavyD5,7.6964E-2
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,tryptophan,100,11408801,314.15483,101639,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,87.7%,8.7721E+1,0.03,314.15483,precursor,heavyD5,8.2758E-2
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,tryptophan,300,14930476,314.15483,155434,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,91.5%,2.7448E+2,0.03,314.15483,precursor,heavyD5,2.4013E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,tryptophan,500,13937974,314.15483,109359,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,105.5%,5.2728E+2,0.03,314.15483,precursor,heavyD5,4.5314E-1
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,tryptophan,700,12737062,314.15483,194470,23,#N/A,8.4263E-4,8.8413E-3,0.9969,,133.5%,9.3443E+2,0.03,314.15483,precursor,heavyD5,7.9623E-1
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,tryptophan,1000,18452000,314.15483,176402,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,107.8%,1.0781E+3,0.03,314.15483,precursor,heavyD5,9.1732E-1
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,tryptophan,3000,23014600,314.15483,151159,21,#N/A,8.4263E-4,8.8413E-3,0.9969,,90.5%,2.7139E+3,0.03,314.15483,precursor,heavyD5,2.2956E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,tryptophan,7000,16592115,314.15483,91205,20,#N/A,8.4263E-4,8.8413E-3,0.9969,,101.3%,7.0878E+3,0.04,314.15483,precursor,heavyD5,5.9813E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,tryptophan,,13809575,314.15483,127594,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,9.4713E+2,0.03,314.15483,precursor,heavyD5,8.0692E-1
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,tryptophan,,12788758,314.15483,65340,22,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,8.8928E+2,0.03,314.15483,precursor,heavyD5,7.5817E-1
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,tryptophan,,13381924,314.15483,68774,21,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.2640E+3,0.03,314.15483,precursor,heavyD5,1.0739E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,tryptophan,,10913204,314.15483,105554,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.4859E+1,0.03,314.15483,precursor,heavyD5,2.1362E-2
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,tryptophan,,9469147,314.15483,30371,26,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.7375E+0,0.04,314.15483,precursor,heavyD5,1.1148E-2
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,tryptophan,,9300264,314.15483,74692,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,-1.6698E+0,0.03,314.15483,precursor,heavyD5,7.4342E-3
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,tryptophan,,9175074,314.15483,79617,25,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,1.7631E+1,0.03,314.15483,precursor,heavyD5,2.3698E-2
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,tryptophan,,10248420,314.15483,59240,24,#N/A,8.4263E-4,8.8413E-3,0.9969,,#N/A,2.2900E+1,0.03,314.15483,precursor,heavyD5,2.8138E-2
